year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Nagarkurnool,Padara,Korra,0,0
2018-2019,Kharif,Nagarkurnool,Balmoor,Korra,0,0
2018-2019,Kharif,Nagarkurnool,Lingal,Korra,2,0
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Korra,3,5
2018-2019,Kharif,Nagarkurnool,Kodair,Korra,0,0
2018-2019,Kharif,Nagarkurnool,Kollapur,Korra,270,29
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Korra,196,24
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Tadoor,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Urkonda,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Veldanda,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Charakonda,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Vangoor,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Horse Gram,7,
2018-2019,Kharif,Nagarkurnool,Telkapalle,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Achampet,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Amrabad,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Padara,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Balmoor,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Lingal,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Kodair,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Kollapur,Horse Gram,0,
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Horse Gram,2,
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Green Gram,2,2
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Green Gram,0,6
2018-2019,Kharif,Nagarkurnool,Tadoor,Green Gram,2,0
2018-2019,Kharif,Nagarkurnool,Urkonda,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Veldanda,Green Gram,0,2
2018-2019,Kharif,Nagarkurnool,Charakonda,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Vangoor,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Telkapalle,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Achampet,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Amrabad,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Padara,Green Gram,4,0
2018-2019,Kharif,Nagarkurnool,Balmoor,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Lingal,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Kodair,Green Gram,0,0
2018-2019,Kharif,Nagarkurnool,Kollapur,Green Gram,0,27
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Green Gram,10,0
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Tadoor,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Urkonda,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Veldanda,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Charakonda,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Vangoor,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Telkapalle,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Achampet,Black Gram,0,0
