year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Rabi,Mancherial,Hajipur,Bengal Gram,8,0
2018-2019,Rabi,Mancherial,Kasipet,Bengal Gram,13,0
2018-2019,Rabi,Mancherial,Tandur,Bengal Gram,57,29
2018-2019,Rabi,Mancherial,Bhimini,Bengal Gram,32,15
2018-2019,Rabi,Mancherial,Kannepalli,Bengal Gram,45,33
2018-2019,Rabi,Mancherial,Vemanpalli,Bengal Gram,17,4
2018-2019,Rabi,Mancherial,Nennal,Bengal Gram,23,0
2018-2019,Rabi,Mancherial,Bellampalli,Bengal Gram,18,18
2018-2019,Rabi,Mancherial,Mandamarri,Bengal Gram,20,9
2018-2019,Rabi,Mancherial,Mancherial,Bengal Gram,1,0
2018-2019,Rabi,Mancherial,Naspur,Bengal Gram,1,0
2018-2019,Rabi,Mancherial,Jaipur,Bengal Gram,20,15
2018-2019,Rabi,Mancherial,Bheemaram,Bengal Gram,9,0
2018-2019,Rabi,Mancherial,Chennur,Bengal Gram,38,38
2018-2019,Rabi,Mancherial,Kotapalli,Bengal Gram,6,0
2018-2019,Rabi,Mancherial,Jannaram,Total,1630,600
2018-2019,Rabi,Mancherial,Dandepalli,Total,3255,1234
2018-2019,Rabi,Mancherial,Luxettipet,Total,2290,863
2018-2019,Rabi,Mancherial,Hajipur,Total,744,365
2018-2019,Rabi,Mancherial,Kasipet,Total,293,135
2018-2019,Rabi,Mancherial,Tandur,Total,374,96
2018-2019,Rabi,Mancherial,Bhimini,Total,262,83
2018-2019,Rabi,Mancherial,Kannepalli,Total,532,138
2018-2019,Rabi,Mancherial,Vemanpalli,Total,861,203
2018-2019,Rabi,Mancherial,Nennal,Total,292,90
2018-2019,Rabi,Mancherial,Bellampalli,Total,337,303
2018-2019,Rabi,Mancherial,Mandamarri,Total,398,295
2018-2019,Rabi,Mancherial,Mancherial,Total,86,20
2018-2019,Rabi,Mancherial,Naspur,Total,150,35
2018-2019,Rabi,Mancherial,Jaipur,Total,1235,616
2018-2019,Rabi,Mancherial,Bheemaram,Total,604,232
2018-2019,Rabi,Mancherial,Chennur,Total,1264,644
2018-2019,Rabi,Mancherial,Kotapalli,Total,749,295
