year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Wanaparthy,Amarachintha,Korra,0,0
2018-2019,Kharif,Wanaparthy,Madanapur,Korra,0,0
2018-2019,Kharif,Wanaparthy,Peddamandadi,Korra,0,0
2018-2019,Kharif,Wanaparthy,Ghanpur,Korra,0,0
2018-2019,Kharif,Wanaparthy,Gopalpet,Korra,0,0
2018-2019,Kharif,Wanaparthy,Revally,Korra,0,0
2018-2019,Kharif,Wanaparthy,Pangal,Korra,1,0
2018-2019,Kharif,Wanaparthy,Wanaparthy,Korra,1,0
2018-2019,Kharif,Wanaparthy,Kothakota,Korra,0,0
2018-2019,Kharif,Wanaparthy,Atmakur,Korra,0,0
2018-2019,Kharif,Wanaparthy,Pebbair,Korra,2,0
2018-2019,Kharif,Wanaparthy,Srirangapur,Korra,0,0
2018-2019,Kharif,Wanaparthy,Weepangandla,Korra,0,0
2018-2019,Kharif,Wanaparthy,Chinnambavi,Korra,2,0
2018-2019,Kharif,Wanaparthy,Amarachintha,Horse Gram,0,0
2018-2019,Kharif,Wanaparthy,Madanapur,Horse Gram,0,0
2018-2019,Kharif,Wanaparthy,Peddamandadi,Horse Gram,0,0
2018-2019,Kharif,Wanaparthy,Ghanpur,Horse Gram,0,0
2018-2019,Kharif,Wanaparthy,Gopalpet,Horse Gram,0,0
2018-2019,Kharif,Wanaparthy,Revally,Horse Gram,0,0
2018-2019,Kharif,Wanaparthy,Pangal,Horse Gram,0,0
2018-2019,Kharif,Wanaparthy,Wanaparthy,Horse Gram,1.4,0
2018-2019,Kharif,Wanaparthy,Kothakota,Horse Gram,0,0
2018-2019,Kharif,Wanaparthy,Atmakur,Horse Gram,0,0
2018-2019,Kharif,Wanaparthy,Pebbair,Horse Gram,0.2,0
2018-2019,Kharif,Wanaparthy,Srirangapur,Horse Gram,0,0
2018-2019,Kharif,Wanaparthy,Weepangandla,Horse Gram,5.4,0
2018-2019,Kharif,Wanaparthy,Chinnambavi,Horse Gram,0.6,0
2018-2019,Kharif,Wanaparthy,Amarachintha,Green Gram,0,0
2018-2019,Kharif,Wanaparthy,Madanapur,Green Gram,0,0
2018-2019,Kharif,Wanaparthy,Peddamandadi,Green Gram,5.8,7
2018-2019,Kharif,Wanaparthy,Ghanpur,Green Gram,0.4,0
2018-2019,Kharif,Wanaparthy,Gopalpet,Green Gram,0.4,0
2018-2019,Kharif,Wanaparthy,Revally,Green Gram,0,0
2018-2019,Kharif,Wanaparthy,Pangal,Green Gram,51.2,35
2018-2019,Kharif,Wanaparthy,Wanaparthy,Green Gram,12.2,4
2018-2019,Kharif,Wanaparthy,Kothakota,Green Gram,4.6,0
2018-2019,Kharif,Wanaparthy,Atmakur,Green Gram,0,0
2018-2019,Kharif,Wanaparthy,Pebbair,Green Gram,99.8,94
2018-2019,Kharif,Wanaparthy,Srirangapur,Green Gram,45.8,0
2018-2019,Kharif,Wanaparthy,Weepangandla,Green Gram,201.6,165
2018-2019,Kharif,Wanaparthy,Chinnambavi,Green Gram,134.8,47
2018-2019,Kharif,Wanaparthy,Amarachintha,Black Gram,0,0
2018-2019,Kharif,Wanaparthy,Madanapur,Black Gram,0.2,5
2018-2019,Kharif,Wanaparthy,Peddamandadi,Black Gram,0.2,0
2018-2019,Kharif,Wanaparthy,Ghanpur,Black Gram,0,0
2018-2019,Kharif,Wanaparthy,Gopalpet,Black Gram,0.4,0
2018-2019,Kharif,Wanaparthy,Revally,Black Gram,0,0
2018-2019,Kharif,Wanaparthy,Pangal,Black Gram,15.4,0
2018-2019,Kharif,Wanaparthy,Wanaparthy,Black Gram,1,0
2018-2019,Kharif,Wanaparthy,Kothakota,Black Gram,0.4,0
2018-2019,Kharif,Wanaparthy,Atmakur,Black Gram,0,0
2018-2019,Kharif,Wanaparthy,Pebbair,Black Gram,118.8,95
2018-2019,Kharif,Wanaparthy,Srirangapur,Black Gram,11,28
2018-2019,Kharif,Wanaparthy,Weepangandla,Black Gram,9,9
2018-2019,Kharif,Wanaparthy,Chinnambavi,Black Gram,78.4,0
2018-2019,Kharif,Wanaparthy,Amarachintha,Cow Gram,0,0
2018-2019,Kharif,Wanaparthy,Madanapur,Cow Gram,0,0
2018-2019,Kharif,Wanaparthy,Peddamandadi,Cow Gram,2.4,0
2018-2019,Kharif,Wanaparthy,Ghanpur,Cow Gram,0,0
2018-2019,Kharif,Wanaparthy,Gopalpet,Cow Gram,0,0
2018-2019,Kharif,Wanaparthy,Revally,Cow Gram,0,0
2018-2019,Kharif,Wanaparthy,Pangal,Cow Gram,15.2,11
2018-2019,Kharif,Wanaparthy,Wanaparthy,Cow Gram,6.4,1
2018-2019,Kharif,Wanaparthy,Kothakota,Cow Gram,0.2,0
2018-2019,Kharif,Wanaparthy,Atmakur,Cow Gram,0,0
2018-2019,Kharif,Wanaparthy,Pebbair,Cow Gram,7.4,19
2018-2019,Kharif,Wanaparthy,Srirangapur,Cow Gram,4.8,0
2018-2019,Kharif,Wanaparthy,Weepangandla,Cow Gram,21,16
2018-2019,Kharif,Wanaparthy,Chinnambavi,Cow Gram,0,0
2018-2019,Kharif,Wanaparthy,Amarachintha,Chillies,2.4,0
2018-2019,Kharif,Wanaparthy,Madanapur,Chillies,3.2,1
2018-2019,Kharif,Wanaparthy,Peddamandadi,Chillies,8.4,0
2018-2019,Kharif,Wanaparthy,Ghanpur,Chillies,0,0
2018-2019,Kharif,Wanaparthy,Gopalpet,Chillies,2.4,0
2018-2019,Kharif,Wanaparthy,Revally,Chillies,1.6,0
2018-2019,Kharif,Wanaparthy,Pangal,Chillies,0.4,0
2018-2019,Kharif,Wanaparthy,Wanaparthy,Chillies,3.2,0
2018-2019,Kharif,Wanaparthy,Kothakota,Chillies,19.6,0
2018-2019,Kharif,Wanaparthy,Atmakur,Chillies,25.2,31
2018-2019,Kharif,Wanaparthy,Pebbair,Chillies,111.6,202
2018-2019,Kharif,Wanaparthy,Srirangapur,Chillies,5.6,0
2018-2019,Kharif,Wanaparthy,Weepangandla,Chillies,5.4,0
2018-2019,Kharif,Wanaparthy,Chinnambavi,Chillies,112.8,0
2018-2019,Kharif,Wanaparthy,Amarachintha,Sugarcane,727.6,1102
2018-2019,Kharif,Wanaparthy,Madanapur,Sugarcane,58.6,82
2018-2019,Kharif,Wanaparthy,Peddamandadi,Sugarcane,6,1
2018-2019,Kharif,Wanaparthy,Ghanpur,Sugarcane,0,0
2018-2019,Kharif,Wanaparthy,Gopalpet,Sugarcane,1.8,9
2018-2019,Kharif,Wanaparthy,Revally,Sugarcane,0,2
2018-2019,Kharif,Wanaparthy,Pangal,Sugarcane,0,0
2018-2019,Kharif,Wanaparthy,Wanaparthy,Sugarcane,14,6
2018-2019,Kharif,Wanaparthy,Kothakota,Sugarcane,29.6,6
2018-2019,Kharif,Wanaparthy,Atmakur,Sugarcane,244.8,374
2018-2019,Kharif,Wanaparthy,Pebbair,Sugarcane,16.4,22
2018-2019,Kharif,Wanaparthy,Srirangapur,Sugarcane,0.6,6
2018-2019,Kharif,Wanaparthy,Weepangandla,Sugarcane,24,38
2018-2019,Kharif,Wanaparthy,Chinnambavi,Sugarcane,121.2,0
2018-2019,Kharif,Wanaparthy,Amarachintha,Onion,0.8,1
2018-2019,Kharif,Wanaparthy,Madanapur,Onion,0,2
2018-2019,Kharif,Wanaparthy,Peddamandadi,Onion,2.8,0
2018-2019,Kharif,Wanaparthy,Ghanpur,Onion,3.2,2
2018-2019,Kharif,Wanaparthy,Gopalpet,Onion,1.6,0
2018-2019,Kharif,Wanaparthy,Revally,Onion,0.8,0
2018-2019,Kharif,Wanaparthy,Pangal,Onion,0,0
2018-2019,Kharif,Wanaparthy,Wanaparthy,Onion,0,0
2018-2019,Kharif,Wanaparthy,Kothakota,Onion,0,4
2018-2019,Kharif,Wanaparthy,Atmakur,Onion,0.4,0
2018-2019,Kharif,Wanaparthy,Pebbair,Onion,116.4,103
2018-2019,Kharif,Wanaparthy,Srirangapur,Onion,2,2
2018-2019,Kharif,Wanaparthy,Weepangandla,Onion,6.4,0
2018-2019,Kharif,Wanaparthy,Chinnambavi,Onion,759.2,495
2018-2019,Kharif,Wanaparthy,Amarachintha,Vegetables,14.4,20
2018-2019,Kharif,Wanaparthy,Madanapur,Vegetables,23,6
2018-2019,Kharif,Wanaparthy,Peddamandadi,Vegetables,19.2,20
2018-2019,Kharif,Wanaparthy,Ghanpur,Vegetables,14.6,9
2018-2019,Kharif,Wanaparthy,Gopalpet,Vegetables,28.8,13
2018-2019,Kharif,Wanaparthy,Revally,Vegetables,22.6,15
2018-2019,Kharif,Wanaparthy,Pangal,Vegetables,64.2,17
2018-2019,Kharif,Wanaparthy,Wanaparthy,Vegetables,36.8,62
2018-2019,Kharif,Wanaparthy,Kothakota,Vegetables,11.8,22
2018-2019,Kharif,Wanaparthy,Atmakur,Vegetables,11.4,11
2018-2019,Kharif,Wanaparthy,Pebbair,Vegetables,44,40
2018-2019,Kharif,Wanaparthy,Srirangapur,Vegetables,15.6,18
2018-2019,Kharif,Wanaparthy,Weepangandla,Vegetables,27.4,7
2018-2019,Kharif,Wanaparthy,Chinnambavi,Vegetables,17.8,26
2018-2019,Kharif,Wanaparthy,Amarachintha,Horticulture Crops,166,276
2018-2019,Kharif,Wanaparthy,Madanapur,Horticulture Crops,78.2,137
2018-2019,Kharif,Wanaparthy,Peddamandadi,Horticulture Crops,181.8,186
