year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Khammam,Kamepalli,Green Gram,20,33
2018-2019,Kharif,Khammam,Kusumanchi,Green Gram,1493,1720
2018-2019,Kharif,Khammam,Nelakondapalli,Green Gram,827,558
2018-2019,Kharif,Khammam,Tirumalaipalem,Green Gram,1840,1178
2018-2019,Kharif,Khammam,Khammam (R),Green Gram,343,382
2018-2019,Kharif,Khammam,Madhira,Green Gram,180,81
2018-2019,Kharif,Khammam,Bonakal,Green Gram,213,201
2018-2019,Kharif,Khammam,Chinthakani,Green Gram,729,992
2018-2019,Kharif,Khammam,Mudigonda,Green Gram,338,325
2018-2019,Kharif,Khammam,Yerrupalem,Green Gram,131,36
2018-2019,Kharif,Khammam,Konijerla,Green Gram,810,699
2018-2019,Kharif,Khammam,Wyra,Green Gram,434,463
2018-2019,Kharif,Khammam,Singareni,Green Gram,35,40
2018-2019,Kharif,Khammam,Enkoor,Green Gram,71,53
2018-2019,Kharif,Khammam,Sathupalli,Green Gram,17,15
2018-2019,Kharif,Khammam,Vemsoor,Green Gram,31,13
2018-2019,Kharif,Khammam,Penuballi,Green Gram,44,51
2018-2019,Kharif,Khammam,Kalluru,Green Gram,407,374
2018-2019,Kharif,Khammam,Thallada,Green Gram,423,170
2018-2019,Kharif,Khammam,Raghunadhapalem,Black Gram,0,0
2018-2019,Kharif,Khammam,Khammam (U),Black Gram,0,0
2018-2019,Kharif,Khammam,Kamepalli,Black Gram,0,0
2018-2019,Kharif,Khammam,Kusumanchi,Black Gram,0,0
2018-2019,Kharif,Khammam,Nelakondapalli,Black Gram,0,0
2018-2019,Kharif,Khammam,Tirumalaipalem,Black Gram,2,0
2018-2019,Kharif,Khammam,Khammam (R),Black Gram,0,0
2018-2019,Kharif,Khammam,Madhira,Black Gram,14,11
2018-2019,Kharif,Khammam,Bonakal,Black Gram,0,0
2018-2019,Kharif,Khammam,Chinthakani,Black Gram,0,0
2018-2019,Kharif,Khammam,Mudigonda,Black Gram,0,0
2018-2019,Kharif,Khammam,Yerrupalem,Black Gram,9,0
2018-2019,Kharif,Khammam,Konijerla,Black Gram,3,14
2018-2019,Kharif,Khammam,Wyra,Black Gram,0,0
2018-2019,Kharif,Khammam,Singareni,Black Gram,0,0
2018-2019,Kharif,Khammam,Enkoor,Black Gram,0,0
2018-2019,Kharif,Khammam,Sathupalli,Black Gram,3,3
2018-2019,Kharif,Khammam,Vemsoor,Black Gram,14,2
2018-2019,Kharif,Khammam,Penuballi,Black Gram,0,0
2018-2019,Kharif,Khammam,Kalluru,Black Gram,35,43
2018-2019,Kharif,Khammam,Thallada,Black Gram,0,0
2018-2019,Kharif,Khammam,Raghunadhapalem,Red Gram,94,14
2018-2019,Kharif,Khammam,Khammam (U),Red Gram,43,20
2018-2019,Kharif,Khammam,Kamepalli,Red Gram,36,16
2018-2019,Kharif,Khammam,Kusumanchi,Red Gram,316,351
2018-2019,Kharif,Khammam,Nelakondapalli,Red Gram,343,153
2018-2019,Kharif,Khammam,Tirumalaipalem,Red Gram,248,92
2018-2019,Kharif,Khammam,Khammam (R),Red Gram,126,156
2018-2019,Kharif,Khammam,Madhira,Red Gram,121,82
2018-2019,Kharif,Khammam,Bonakal,Red Gram,98,5
2018-2019,Kharif,Khammam,Chinthakani,Red Gram,113,99
2018-2019,Kharif,Khammam,Mudigonda,Red Gram,178,214
2018-2019,Kharif,Khammam,Yerrupalem,Red Gram,103,38
2018-2019,Kharif,Khammam,Konijerla,Red Gram,52,58
2018-2019,Kharif,Khammam,Wyra,Red Gram,9,8
2018-2019,Kharif,Khammam,Singareni,Red Gram,114,76
2018-2019,Kharif,Khammam,Enkoor,Red Gram,27,9
2018-2019,Kharif,Khammam,Sathupalli,Red Gram,9,12
2018-2019,Kharif,Khammam,Vemsoor,Red Gram,17,1
2018-2019,Kharif,Khammam,Penuballi,Red Gram,16,0
2018-2019,Kharif,Khammam,Kalluru,Red Gram,117,75
2018-2019,Kharif,Khammam,Thallada,Red Gram,96,21
2018-2019,Kharif,Khammam,Raghunadhapalem,Cow Gram,0,0
2018-2019,Kharif,Khammam,Khammam (U),Cow Gram,0,0
2018-2019,Kharif,Khammam,Kamepalli,Cow Gram,0,0
2018-2019,Kharif,Khammam,Kusumanchi,Cow Gram,0,0
2018-2019,Kharif,Khammam,Nelakondapalli,Cow Gram,0,0
2018-2019,Kharif,Khammam,Tirumalaipalem,Cow Gram,2,0
2018-2019,Kharif,Khammam,Khammam (R),Cow Gram,0,0
2018-2019,Kharif,Khammam,Madhira,Cow Gram,0,0
2018-2019,Kharif,Khammam,Bonakal,Cow Gram,0,0
2018-2019,Kharif,Khammam,Chinthakani,Cow Gram,0,0
2018-2019,Kharif,Khammam,Mudigonda,Cow Gram,0,0
2018-2019,Kharif,Khammam,Yerrupalem,Cow Gram,0,0
2018-2019,Kharif,Khammam,Konijerla,Cow Gram,0,0
2018-2019,Kharif,Khammam,Wyra,Cow Gram,0,0
2018-2019,Kharif,Khammam,Singareni,Cow Gram,0,0
2018-2019,Kharif,Khammam,Enkoor,Cow Gram,0,0
2018-2019,Kharif,Khammam,Sathupalli,Cow Gram,0,0
2018-2019,Kharif,Khammam,Vemsoor,Cow Gram,0,0
2018-2019,Kharif,Khammam,Penuballi,Cow Gram,0,0
2018-2019,Kharif,Khammam,Kalluru,Cow Gram,0,0
2018-2019,Kharif,Khammam,Thallada,Cow Gram,0,0
2018-2019,Kharif,Khammam,Raghunadhapalem,Groundnut,0,0
2018-2019,Kharif,Khammam,Khammam (U),Groundnut,0,0
2018-2019,Kharif,Khammam,Kamepalli,Groundnut,0,0
2018-2019,Kharif,Khammam,Kusumanchi,Groundnut,99,43
2018-2019,Kharif,Khammam,Nelakondapalli,Groundnut,0,0
2018-2019,Kharif,Khammam,Tirumalaipalem,Groundnut,72,36
2018-2019,Kharif,Khammam,Khammam (R),Groundnut,0,0
2018-2019,Kharif,Khammam,Madhira,Groundnut,0,0
2018-2019,Kharif,Khammam,Bonakal,Groundnut,0,0
2018-2019,Kharif,Khammam,Chinthakani,Groundnut,0,0
2018-2019,Kharif,Khammam,Mudigonda,Groundnut,0,0
2018-2019,Kharif,Khammam,Yerrupalem,Groundnut,3,4
2018-2019,Kharif,Khammam,Konijerla,Groundnut,0,0
2018-2019,Kharif,Khammam,Wyra,Groundnut,0,0
2018-2019,Kharif,Khammam,Singareni,Groundnut,0,0
2018-2019,Kharif,Khammam,Enkoor,Groundnut,0,0
2018-2019,Kharif,Khammam,Sathupalli,Groundnut,18,0
2018-2019,Kharif,Khammam,Vemsoor,Groundnut,0,0
2018-2019,Kharif,Khammam,Penuballi,Groundnut,0,0
2018-2019,Kharif,Khammam,Kalluru,Groundnut,0,0
2018-2019,Kharif,Khammam,Thallada,Groundnut,0,0
2018-2019,Kharif,Khammam,Raghunadhapalem,Sesamum,0,0
2018-2019,Kharif,Khammam,Khammam (U),Sesamum,0,0
2018-2019,Kharif,Khammam,Kamepalli,Sesamum,0,0
2018-2019,Kharif,Khammam,Kusumanchi,Sesamum,0,0
2018-2019,Kharif,Khammam,Nelakondapalli,Sesamum,0,0
2018-2019,Kharif,Khammam,Tirumalaipalem,Sesamum,0,0
2018-2019,Kharif,Khammam,Khammam (R),Sesamum,0,0
2018-2019,Kharif,Khammam,Madhira,Sesamum,10,0
2018-2019,Kharif,Khammam,Bonakal,Sesamum,0,0
2018-2019,Kharif,Khammam,Chinthakani,Sesamum,0,0
2018-2019,Kharif,Khammam,Mudigonda,Sesamum,0,0
2018-2019,Kharif,Khammam,Yerrupalem,Sesamum,0,0
2018-2019,Kharif,Khammam,Konijerla,Sesamum,0,0
2018-2019,Kharif,Khammam,Wyra,Sesamum,0,0
2018-2019,Kharif,Khammam,Singareni,Sesamum,0,0
2018-2019,Kharif,Khammam,Enkoor,Sesamum,0,0
2018-2019,Kharif,Khammam,Sathupalli,Sesamum,0,0
2018-2019,Kharif,Khammam,Vemsoor,Sesamum,0,0
2018-2019,Kharif,Khammam,Penuballi,Sesamum,0,0
2018-2019,Kharif,Khammam,Kalluru,Sesamum,2,0
2018-2019,Kharif,Khammam,Thallada,Sesamum,0,0
2018-2019,Kharif,Khammam,Raghunadhapalem,Soyabean,1,0
2018-2019,Kharif,Khammam,Khammam (U),Soyabean,0,0
2018-2019,Kharif,Khammam,Kamepalli,Soyabean,0,0
2018-2019,Kharif,Khammam,Kusumanchi,Soyabean,0,0
2018-2019,Kharif,Khammam,Nelakondapalli,Soyabean,0,0
2018-2019,Kharif,Khammam,Tirumalaipalem,Soyabean,1,0
2018-2019,Kharif,Khammam,Khammam (R),Soyabean,0,0
2018-2019,Kharif,Khammam,Madhira,Soyabean,1,0
2018-2019,Kharif,Khammam,Bonakal,Soyabean,0,0
2018-2019,Kharif,Khammam,Chinthakani,Soyabean,0,0
2018-2019,Kharif,Khammam,Mudigonda,Soyabean,0,0
2018-2019,Kharif,Khammam,Yerrupalem,Soyabean,2,0
2018-2019,Kharif,Khammam,Konijerla,Soyabean,0,0
2018-2019,Kharif,Khammam,Wyra,Soyabean,0,0
2018-2019,Kharif,Khammam,Singareni,Soyabean,0,0
2018-2019,Kharif,Khammam,Enkoor,Soyabean,0,0
2018-2019,Kharif,Khammam,Sathupalli,Soyabean,0,0
2018-2019,Kharif,Khammam,Vemsoor,Soyabean,0,0
2018-2019,Kharif,Khammam,Penuballi,Soyabean,0,0
2018-2019,Kharif,Khammam,Kalluru,Soyabean,2,0
2018-2019,Kharif,Khammam,Thallada,Soyabean,0,0
2018-2019,Kharif,Khammam,Raghunadhapalem,Mesta,0,0
2018-2019,Kharif,Khammam,Khammam (U),Mesta,0,0
2018-2019,Kharif,Khammam,Kamepalli,Mesta,0,0
2018-2019,Kharif,Khammam,Kusumanchi,Mesta,1,0
2018-2019,Kharif,Khammam,Nelakondapalli,Mesta,0,0
2018-2019,Kharif,Khammam,Tirumalaipalem,Mesta,0,0
2018-2019,Kharif,Khammam,Khammam (R),Mesta,0,0
2018-2019,Kharif,Khammam,Madhira,Mesta,0,0
2018-2019,Kharif,Khammam,Bonakal,Mesta,0,0
2018-2019,Kharif,Khammam,Chinthakani,Mesta,0,0
2018-2019,Kharif,Khammam,Mudigonda,Mesta,0,0
2018-2019,Kharif,Khammam,Yerrupalem,Mesta,0,0
2018-2019,Kharif,Khammam,Konijerla,Mesta,0,0
2018-2019,Kharif,Khammam,Wyra,Mesta,0,0
2018-2019,Kharif,Khammam,Singareni,Mesta,0,0
2018-2019,Kharif,Khammam,Enkoor,Mesta,0,0
2018-2019,Kharif,Khammam,Sathupalli,Mesta,0,0
2018-2019,Kharif,Khammam,Vemsoor,Mesta,0,0
2018-2019,Kharif,Khammam,Penuballi,Mesta,0,0
2018-2019,Kharif,Khammam,Kalluru,Mesta,0,0
2018-2019,Kharif,Khammam,Thallada,Mesta,0,0
2018-2019,Kharif,Khammam,Raghunadhapalem,Chillies,2397,2715
2018-2019,Kharif,Khammam,Khammam (U),Chillies,148,136
2018-2019,Kharif,Khammam,Kamepalli,Chillies,2383,2285
2018-2019,Kharif,Khammam,Kusumanchi,Chillies,1742,1401
2018-2019,Kharif,Khammam,Nelakondapalli,Chillies,208,388
2018-2019,Kharif,Khammam,Tirumalaipalem,Chillies,2152,2590
2018-2019,Kharif,Khammam,Khammam (R),Chillies,1392,1171
2018-2019,Kharif,Khammam,Madhira,Chillies,1043,1410
2018-2019,Kharif,Khammam,Bonakal,Chillies,825,1184
2018-2019,Kharif,Khammam,Chinthakani,Chillies,558,972
2018-2019,Kharif,Khammam,Mudigonda,Chillies,925,825
2018-2019,Kharif,Khammam,Yerrupalem,Chillies,968,1463
2018-2019,Kharif,Khammam,Konijerla,Chillies,973,1071
2018-2019,Kharif,Khammam,Wyra,Chillies,344,386
2018-2019,Kharif,Khammam,Singareni,Chillies,1046,1121
2018-2019,Kharif,Khammam,Enkoor,Chillies,1774,2120
2018-2019,Kharif,Khammam,Sathupalli,Chillies,0,0
2018-2019,Kharif,Khammam,Vemsoor,Chillies,0,0
2018-2019,Kharif,Khammam,Penuballi,Chillies,77,0
2018-2019,Kharif,Khammam,Kalluru,Chillies,265,530
2018-2019,Kharif,Khammam,Thallada,Chillies,608,1642
2018-2019,Kharif,Khammam,Raghunadhapalem,Cotton,7065,6292
2018-2019,Kharif,Khammam,Khammam (U),Cotton,822,1045
2018-2019,Kharif,Khammam,Kamepalli,Cotton,6718,6423
2018-2019,Kharif,Khammam,Kusumanchi,Cotton,6944,7208
2018-2019,Kharif,Khammam,Nelakondapalli,Cotton,2090,2008
2018-2019,Kharif,Khammam,Tirumalaipalem,Cotton,6908,8687
2018-2019,Kharif,Khammam,Khammam (R),Cotton,5631,5877
2018-2019,Kharif,Khammam,Madhira,Cotton,8207,6926
