year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Rabi,Rangareddy,Nandigam,Coriander,0,0
2018-2019,Rabi,Rangareddy,Farooqnagar,Coriander,0,0
2018-2019,Rabi,Rangareddy,Kondurg,Coriander,0,0
2018-2019,Rabi,Rangareddy,Chowdergudem,Coriander,0,0
2018-2019,Rabi,Rangareddy,Shankarpally,Potato,22,4
2018-2019,Rabi,Rangareddy,Moinabad,Potato,0,0
2018-2019,Rabi,Rangareddy,Chevella,Potato,0,0
2018-2019,Rabi,Rangareddy,Shabad,Potato,0,0
2018-2019,Rabi,Rangareddy,Hayathnagar,Potato,0,0
2018-2019,Rabi,Rangareddy,Abdullapurmet,Potato,0,0
2018-2019,Rabi,Rangareddy,Ibrahimpatnam,Potato,3,0
2018-2019,Rabi,Rangareddy,Manchal,Potato,0,0
2018-2019,Rabi,Rangareddy,Yacharam,Potato,0,0
2018-2019,Rabi,Rangareddy,Madgul,Potato,0,0
2018-2019,Rabi,Rangareddy,Balapur,Potato,2,0
2018-2019,Rabi,Rangareddy,Saroornagar,Potato,0,0
2018-2019,Rabi,Rangareddy,Amangal,Potato,0,0
2018-2019,Rabi,Rangareddy,Talakondapally,Potato,0,0
2018-2019,Rabi,Rangareddy,Kadthal,Potato,0,0
2018-2019,Rabi,Rangareddy,Kandukur,Potato,0,0
2018-2019,Rabi,Rangareddy,Maheshwaram,Potato,0,0
2018-2019,Rabi,Rangareddy,Serilingampally,Potato,0,0
2018-2019,Rabi,Rangareddy,Gandipet,Potato,0,0
2018-2019,Rabi,Rangareddy,Rajendranagar,Potato,0,0
2018-2019,Rabi,Rangareddy,Shamshabad,Potato,0,0
2018-2019,Rabi,Rangareddy,Keshampet,Potato,0,0
2018-2019,Rabi,Rangareddy,Kothur,Potato,0,0
2018-2019,Rabi,Rangareddy,Nandigam,Potato,0,0
2018-2019,Rabi,Rangareddy,Farooqnagar,Potato,0,0
2018-2019,Rabi,Rangareddy,Kondurg,Potato,0,0
2018-2019,Rabi,Rangareddy,Chowdergudem,Potato,0,0
2018-2019,Rabi,Rangareddy,Shankarpally,Onion,74,86
2018-2019,Rabi,Rangareddy,Moinabad,Onion,24,3
2018-2019,Rabi,Rangareddy,Chevella,Onion,40,32
2018-2019,Rabi,Rangareddy,Shabad,Onion,35,18
2018-2019,Rabi,Rangareddy,Hayathnagar,Onion,0,0
2018-2019,Rabi,Rangareddy,Abdullapurmet,Onion,0,0
2018-2019,Rabi,Rangareddy,Ibrahimpatnam,Onion,21,0
2018-2019,Rabi,Rangareddy,Manchal,Onion,1,0
2018-2019,Rabi,Rangareddy,Yacharam,Onion,9,0
2018-2019,Rabi,Rangareddy,Madgul,Onion,0,0
2018-2019,Rabi,Rangareddy,Balapur,Onion,0,0
2018-2019,Rabi,Rangareddy,Saroornagar,Onion,0,0
2018-2019,Rabi,Rangareddy,Amangal,Onion,0,0
2018-2019,Rabi,Rangareddy,Talakondapally,Onion,0,0
2018-2019,Rabi,Rangareddy,Kadthal,Onion,1,0
2018-2019,Rabi,Rangareddy,Kandukur,Onion,29,0
2018-2019,Rabi,Rangareddy,Maheshwaram,Onion,24,0
2018-2019,Rabi,Rangareddy,Serilingampally,Onion,0,0
2018-2019,Rabi,Rangareddy,Gandipet,Onion,0,0
2018-2019,Rabi,Rangareddy,Rajendranagar,Onion,0,0
2018-2019,Rabi,Rangareddy,Shamshabad,Onion,16,4
2018-2019,Rabi,Rangareddy,Keshampet,Onion,33,4
2018-2019,Rabi,Rangareddy,Kothur,Onion,10,6
2018-2019,Rabi,Rangareddy,Nandigam,Onion,3,5
2018-2019,Rabi,Rangareddy,Farooqnagar,Onion,17,7
2018-2019,Rabi,Rangareddy,Kondurg,Onion,34,0
2018-2019,Rabi,Rangareddy,Chowdergudem,Onion,24,8
2018-2019,Rabi,Rangareddy,Shankarpally,Other food crops,780,225
2018-2019,Rabi,Rangareddy,Moinabad,Other food crops,562,0
2018-2019,Rabi,Rangareddy,Chevella,Other food crops,421,288
2018-2019,Rabi,Rangareddy,Shabad,Other food crops,803,256
2018-2019,Rabi,Rangareddy,Hayathnagar,Other food crops,0,0
2018-2019,Rabi,Rangareddy,Abdullapurmet,Other food crops,192,48
2018-2019,Rabi,Rangareddy,Ibrahimpatnam,Other food crops,399,14
2018-2019,Rabi,Rangareddy,Manchal,Other food crops,189,14
2018-2019,Rabi,Rangareddy,Yacharam,Other food crops,192,14
2018-2019,Rabi,Rangareddy,Madgul,Other food crops,102,14
2018-2019,Rabi,Rangareddy,Balapur,Other food crops,79,59
2018-2019,Rabi,Rangareddy,Saroornagar,Other food crops,0,0
2018-2019,Rabi,Rangareddy,Amangal,Other food crops,89,25
2018-2019,Rabi,Rangareddy,Talakondapally,Other food crops,272,110
2018-2019,Rabi,Rangareddy,Kadthal,Other food crops,133,15
2018-2019,Rabi,Rangareddy,Kandukur,Other food crops,0,30
2018-2019,Rabi,Rangareddy,Maheshwaram,Other food crops,495,64
2018-2019,Rabi,Rangareddy,Serilingampally,Other food crops,2,0
2018-2019,Rabi,Rangareddy,Gandipet,Other food crops,42,0
2018-2019,Rabi,Rangareddy,Rajendranagar,Other food crops,42,5
2018-2019,Rabi,Rangareddy,Shamshabad,Other food crops,457,225
2018-2019,Rabi,Rangareddy,Keshampet,Other food crops,782,306
2018-2019,Rabi,Rangareddy,Kothur,Other food crops,289,117
2018-2019,Rabi,Rangareddy,Nandigam,Other food crops,179,89
2018-2019,Rabi,Rangareddy,Farooqnagar,Other food crops,350,224
2018-2019,Rabi,Rangareddy,Kondurg,Other food crops,487,0
2018-2019,Rabi,Rangareddy,Chowdergudem,Other food crops,92,65
2018-2019,Rabi,Rangareddy,Shankarpally,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Moinabad,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Chevella,Groundnut,2,0
2018-2019,Rabi,Rangareddy,Shabad,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Hayathnagar,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Abdullapurmet,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Ibrahimpatnam,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Manchal,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Yacharam,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Madgul,Groundnut,89,21
2018-2019,Rabi,Rangareddy,Balapur,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Saroornagar,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Amangal,Groundnut,263,50
2018-2019,Rabi,Rangareddy,Talakondapally,Groundnut,701,284
2018-2019,Rabi,Rangareddy,Kadthal,Groundnut,224,48
2018-2019,Rabi,Rangareddy,Kandukur,Groundnut,1,0
2018-2019,Rabi,Rangareddy,Maheshwaram,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Serilingampally,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Gandipet,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Rajendranagar,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Shamshabad,Groundnut,6,1
2018-2019,Rabi,Rangareddy,Keshampet,Groundnut,250,47
2018-2019,Rabi,Rangareddy,Kothur,Groundnut,4,0
2018-2019,Rabi,Rangareddy,Nandigam,Groundnut,0,0
2018-2019,Rabi,Rangareddy,Farooqnagar,Groundnut,28,30
2018-2019,Rabi,Rangareddy,Kondurg,Groundnut,80,0
2018-2019,Rabi,Rangareddy,Chowdergudem,Groundnut,23,10
2018-2019,Rabi,Rangareddy,Shankarpally,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Moinabad,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Chevella,Sesamum,1,0
2018-2019,Rabi,Rangareddy,Shabad,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Hayathnagar,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Abdullapurmet,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Ibrahimpatnam,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Manchal,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Yacharam,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Madgul,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Balapur,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Saroornagar,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Amangal,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Talakondapally,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Kadthal,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Kandukur,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Maheshwaram,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Serilingampally,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Gandipet,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Rajendranagar,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Shamshabad,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Keshampet,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Kothur,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Nandigam,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Farooqnagar,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Kondurg,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Chowdergudem,Sesamum,0,0
2018-2019,Rabi,Rangareddy,Shankarpally,Safflower,27,16
2018-2019,Rabi,Rangareddy,Moinabad,Safflower,2,0
2018-2019,Rabi,Rangareddy,Chevella,Safflower,38,22
2018-2019,Rabi,Rangareddy,Shabad,Safflower,8,0
2018-2019,Rabi,Rangareddy,Hayathnagar,Safflower,0,0
2018-2019,Rabi,Rangareddy,Abdullapurmet,Safflower,0,0
2018-2019,Rabi,Rangareddy,Ibrahimpatnam,Safflower,0,0
2018-2019,Rabi,Rangareddy,Manchal,Safflower,0,0
2018-2019,Rabi,Rangareddy,Yacharam,Safflower,0,0
2018-2019,Rabi,Rangareddy,Madgul,Safflower,0,0
2018-2019,Rabi,Rangareddy,Balapur,Safflower,0,0
2018-2019,Rabi,Rangareddy,Saroornagar,Safflower,0,0
2018-2019,Rabi,Rangareddy,Amangal,Safflower,0,0
2018-2019,Rabi,Rangareddy,Talakondapally,Safflower,0,0
2018-2019,Rabi,Rangareddy,Kadthal,Safflower,0,0
2018-2019,Rabi,Rangareddy,Kandukur,Safflower,0,0
2018-2019,Rabi,Rangareddy,Maheshwaram,Safflower,0,0
2018-2019,Rabi,Rangareddy,Serilingampally,Safflower,0,0
2018-2019,Rabi,Rangareddy,Gandipet,Safflower,1,1
2018-2019,Rabi,Rangareddy,Rajendranagar,Safflower,0,0
2018-2019,Rabi,Rangareddy,Shamshabad,Safflower,0,0
2018-2019,Rabi,Rangareddy,Keshampet,Safflower,0,0
2018-2019,Rabi,Rangareddy,Kothur,Safflower,0,0
2018-2019,Rabi,Rangareddy,Nandigam,Safflower,0,0
2018-2019,Rabi,Rangareddy,Farooqnagar,Safflower,0,0
2018-2019,Rabi,Rangareddy,Kondurg,Safflower,0,0
2018-2019,Rabi,Rangareddy,Chowdergudem,Safflower,0,0
2018-2019,Rabi,Rangareddy,Shankarpally,Sunflower,16,2
2018-2019,Rabi,Rangareddy,Moinabad,Sunflower,5,0
2018-2019,Rabi,Rangareddy,Chevella,Sunflower,51,42
2018-2019,Rabi,Rangareddy,Shabad,Sunflower,17,0
2018-2019,Rabi,Rangareddy,Hayathnagar,Sunflower,0,0
2018-2019,Rabi,Rangareddy,Abdullapurmet,Sunflower,0,0
2018-2019,Rabi,Rangareddy,Ibrahimpatnam,Sunflower,0,0
2018-2019,Rabi,Rangareddy,Manchal,Sunflower,0,0
2018-2019,Rabi,Rangareddy,Yacharam,Sunflower,0,0
2018-2019,Rabi,Rangareddy,Madgul,Sunflower,10,0
2018-2019,Rabi,Rangareddy,Balapur,Sunflower,0,0
2018-2019,Rabi,Rangareddy,Saroornagar,Sunflower,0,0
2018-2019,Rabi,Rangareddy,Amangal,Sunflower,84,10
2018-2019,Rabi,Rangareddy,Talakondapally,Sunflower,49,6
2018-2019,Rabi,Rangareddy,Kadthal,Sunflower,59,13
2018-2019,Rabi,Rangareddy,Kandukur,Sunflower,3,0
2018-2019,Rabi,Rangareddy,Maheshwaram,Sunflower,1,0
2018-2019,Rabi,Rangareddy,Serilingampally,Sunflower,0,0
2018-2019,Rabi,Rangareddy,Gandipet,Sunflower,0,0
2018-2019,Rabi,Rangareddy,Rajendranagar,Sunflower,0,0
2018-2019,Rabi,Rangareddy,Shamshabad,Sunflower,6,0
2018-2019,Rabi,Rangareddy,Keshampet,Sunflower,38,1
2018-2019,Rabi,Rangareddy,Kothur,Sunflower,16,3
2018-2019,Rabi,Rangareddy,Nandigam,Sunflower,5,0
2018-2019,Rabi,Rangareddy,Farooqnagar,Sunflower,11,2
2018-2019,Rabi,Rangareddy,Kondurg,Sunflower,4,0
2018-2019,Rabi,Rangareddy,Chowdergudem,Sunflower,1,0
2018-2019,Rabi,Rangareddy,Shankarpally,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Moinabad,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Chevella,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Shabad,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Hayathnagar,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Abdullapurmet,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Ibrahimpatnam,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Manchal,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Yacharam,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Madgul,Other oil seeds,2,0
2018-2019,Rabi,Rangareddy,Balapur,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Saroornagar,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Amangal,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Talakondapally,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Kadthal,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Kandukur,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Maheshwaram,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Serilingampally,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Gandipet,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Rajendranagar,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Shamshabad,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Keshampet,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Kothur,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Nandigam,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Farooqnagar,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Kondurg,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Chowdergudem,Other oil seeds,0,0
2018-2019,Rabi,Rangareddy,Shankarpally,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Moinabad,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Chevella,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Shabad,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Hayathnagar,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Abdullapurmet,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Ibrahimpatnam,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Manchal,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Yacharam,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Madgul,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Balapur,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Saroornagar,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Amangal,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Talakondapally,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Kadthal,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Kandukur,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Maheshwaram,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Serilingampally,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Gandipet,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Rajendranagar,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Shamshabad,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Keshampet,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Kothur,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Nandigam,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Farooqnagar,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Kondurg,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Chowdergudem,Tobacco,0,0
2018-2019,Rabi,Rangareddy,Shankarpally,Other non-food crops,163,46
2018-2019,Rabi,Rangareddy,Moinabad,Other non-food crops,273,112
2018-2019,Rabi,Rangareddy,Chevella,Other non-food crops,60,35
2018-2019,Rabi,Rangareddy,Shabad,Other non-food crops,174,117
2018-2019,Rabi,Rangareddy,Hayathnagar,Other non-food crops,0,3
2018-2019,Rabi,Rangareddy,Abdullapurmet,Other non-food crops,89,65
2018-2019,Rabi,Rangareddy,Ibrahimpatnam,Other non-food crops,143,0
2018-2019,Rabi,Rangareddy,Manchal,Other non-food crops,122,0
2018-2019,Rabi,Rangareddy,Yacharam,Other non-food crops,21,0
2018-2019,Rabi,Rangareddy,Madgul,Other non-food crops,37,19
2018-2019,Rabi,Rangareddy,Balapur,Other non-food crops,4,4
2018-2019,Rabi,Rangareddy,Saroornagar,Other non-food crops,0,0
2018-2019,Rabi,Rangareddy,Amangal,Other non-food crops,7,0
2018-2019,Rabi,Rangareddy,Talakondapally,Other non-food crops,32,32
2018-2019,Rabi,Rangareddy,Kadthal,Other non-food crops,14,13
2018-2019,Rabi,Rangareddy,Kandukur,Other non-food crops,0,0
2018-2019,Rabi,Rangareddy,Maheshwaram,Other non-food crops,244,90
2018-2019,Rabi,Rangareddy,Serilingampally,Other non-food crops,2,0
2018-2019,Rabi,Rangareddy,Gandipet,Other non-food crops,9,0
2018-2019,Rabi,Rangareddy,Rajendranagar,Other non-food crops,23,4
2018-2019,Rabi,Rangareddy,Shamshabad,Other non-food crops,0,47
2018-2019,Rabi,Rangareddy,Keshampet,Other non-food crops,271,120
2018-2019,Rabi,Rangareddy,Kothur,Other non-food crops,17,27
2018-2019,Rabi,Rangareddy,Nandigam,Other non-food crops,20,28
2018-2019,Rabi,Rangareddy,Farooqnagar,Other non-food crops,118,74
2018-2019,Rabi,Rangareddy,Kondurg,Other non-food crops,46,0
2018-2019,Rabi,Rangareddy,Chowdergudem,Other non-food crops,9,5
2018-2019,Rabi,Rangareddy,Shankarpally,Total,2538,1830
2018-2019,Rabi,Rangareddy,Moinabad,Total,1499,216
2018-2019,Rabi,Rangareddy,Chevella,Total,1260,892
2018-2019,Rabi,Rangareddy,Shabad,Total,2115,1007
2018-2019,Rabi,Rangareddy,Hayathnagar,Total,11,8
2018-2019,Rabi,Rangareddy,Abdullapurmet,Total,1123,344
2018-2019,Rabi,Rangareddy,Ibrahimpatnam,Total,1369,64
2018-2019,Rabi,Rangareddy,Manchal,Total,848,56
2018-2019,Rabi,Rangareddy,Yacharam,Total,627,52
2018-2019,Rabi,Rangareddy,Madgul,Total,657,92
2018-2019,Rabi,Rangareddy,Balapur,Total,174,108
2018-2019,Rabi,Rangareddy,Saroornagar,Total,0,0
2018-2019,Rabi,Rangareddy,Amangal,Total,907,182
2018-2019,Rabi,Rangareddy,Talakondapally,Total,1852,606
2018-2019,Rabi,Rangareddy,Kadthal,Total,1093,165
2018-2019,Rabi,Rangareddy,Kandukur,Total,1535,170
2018-2019,Rabi,Rangareddy,Maheshwaram,Total,1385,295
2018-2019,Rabi,Rangareddy,Serilingampally,Total,8,0
2018-2019,Rabi,Rangareddy,Gandipet,Total,110,19
2018-2019,Rabi,Rangareddy,Rajendranagar,Total,127,11
2018-2019,Rabi,Rangareddy,Shamshabad,Total,981,305
2018-2019,Rabi,Rangareddy,Keshampet,Total,2210,508
2018-2019,Rabi,Rangareddy,Kothur,Total,725,326
2018-2019,Rabi,Rangareddy,Nandigam,Total,357,316
2018-2019,Rabi,Rangareddy,Farooqnagar,Total,1208,384
2018-2019,Rabi,Rangareddy,Kondurg,Total,1799,109
2018-2019,Rabi,Rangareddy,Chowdergudem,Total,500,155
