year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Rabi,Vikarabad,Peddemul,Ragi,0,
2018-2019,Rabi,Vikarabad,Tandur,Ragi,0,
2018-2019,Rabi,Vikarabad,Basheerabad,Ragi,0,
2018-2019,Rabi,Vikarabad,Yelal,Ragi,0,
2018-2019,Rabi,Vikarabad,Kodangal,Ragi,0,
2018-2019,Rabi,Vikarabad,Doulatabad,Ragi,6,
2018-2019,Rabi,Vikarabad,Marpalle,Red Gram,0,
2018-2019,Rabi,Vikarabad,Mominpet,Red Gram,0,
2018-2019,Rabi,Vikarabad,Nawabpet,Red Gram,0,
2018-2019,Rabi,Vikarabad,Vikarabad,Red Gram,0,
2018-2019,Rabi,Vikarabad,Pudur,Red Gram,0,
2018-2019,Rabi,Vikarabad,Pargi,Red Gram,0,
2018-2019,Rabi,Vikarabad,Kulkacharla,Red Gram,0,
2018-2019,Rabi,Vikarabad,Doma,Red Gram,0,
2018-2019,Rabi,Vikarabad,Bomraspeta,Red Gram,0,
2018-2019,Rabi,Vikarabad,Dharur,Red Gram,0,
2018-2019,Rabi,Vikarabad,Kotepally,Red Gram,0,
2018-2019,Rabi,Vikarabad,Bantwaram,Red Gram,0,
2018-2019,Rabi,Vikarabad,Peddemul,Red Gram,1,
2018-2019,Rabi,Vikarabad,Tandur,Red Gram,26,2
2018-2019,Rabi,Vikarabad,Basheerabad,Red Gram,46,9
2018-2019,Rabi,Vikarabad,Yelal,Red Gram,0,
2018-2019,Rabi,Vikarabad,Kodangal,Red Gram,0,
2018-2019,Rabi,Vikarabad,Doulatabad,Red Gram,0,
2018-2019,Rabi,Vikarabad,Marpalle,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Mominpet,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Nawabpet,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Vikarabad,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Pudur,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Pargi,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Kulkacharla,Cow Gram,28,
2018-2019,Rabi,Vikarabad,Doma,Cow Gram,54,5
2018-2019,Rabi,Vikarabad,Bomraspeta,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Dharur,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Kotepally,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Bantwaram,Cow Gram,3,
2018-2019,Rabi,Vikarabad,Peddemul,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Tandur,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Basheerabad,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Yelal,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Kodangal,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Doulatabad,Cow Gram,0,
2018-2019,Rabi,Vikarabad,Marpalle,Bengal Gram,226,111
2018-2019,Rabi,Vikarabad,Mominpet,Bengal Gram,218,120
2018-2019,Rabi,Vikarabad,Nawabpet,Bengal Gram,380,596
2018-2019,Rabi,Vikarabad,Vikarabad,Bengal Gram,186,160
2018-2019,Rabi,Vikarabad,Pudur,Bengal Gram,374,210
2018-2019,Rabi,Vikarabad,Pargi,Bengal Gram,373,850
2018-2019,Rabi,Vikarabad,Kulkacharla,Bengal Gram,2,0
2018-2019,Rabi,Vikarabad,Doma,Bengal Gram,72,27
2018-2019,Rabi,Vikarabad,Bomraspeta,Bengal Gram,5,8
2018-2019,Rabi,Vikarabad,Dharur,Bengal Gram,142,68
2018-2019,Rabi,Vikarabad,Kotepally,Bengal Gram,10,30
2018-2019,Rabi,Vikarabad,Bantwaram,Bengal Gram,142,79
2018-2019,Rabi,Vikarabad,Peddemul,Bengal Gram,68,21
2018-2019,Rabi,Vikarabad,Tandur,Bengal Gram,262,88
2018-2019,Rabi,Vikarabad,Basheerabad,Bengal Gram,274,195
2018-2019,Rabi,Vikarabad,Yelal,Bengal Gram,209,75
2018-2019,Rabi,Vikarabad,Kodangal,Bengal Gram,322,254
2018-2019,Rabi,Vikarabad,Doulatabad,Bengal Gram,20,48
2018-2019,Rabi,Vikarabad,Marpalle,Sugarcane,61,
2018-2019,Rabi,Vikarabad,Mominpet,Sugarcane,14,
2018-2019,Rabi,Vikarabad,Nawabpet,Sugarcane,5,
2018-2019,Rabi,Vikarabad,Vikarabad,Sugarcane,22,11
2018-2019,Rabi,Vikarabad,Pudur,Sugarcane,2,
2018-2019,Rabi,Vikarabad,Pargi,Sugarcane,0,
2018-2019,Rabi,Vikarabad,Kulkacharla,Sugarcane,2,
2018-2019,Rabi,Vikarabad,Doma,Sugarcane,0,
2018-2019,Rabi,Vikarabad,Bomraspeta,Sugarcane,0,
2018-2019,Rabi,Vikarabad,Dharur,Sugarcane,22,
2018-2019,Rabi,Vikarabad,Kotepally,Sugarcane,14,
2018-2019,Rabi,Vikarabad,Bantwaram,Sugarcane,246,7
2018-2019,Rabi,Vikarabad,Peddemul,Sugarcane,997,
2018-2019,Rabi,Vikarabad,Tandur,Sugarcane,5,
2018-2019,Rabi,Vikarabad,Basheerabad,Sugarcane,0,10
2018-2019,Rabi,Vikarabad,Yelal,Sugarcane,0,
2018-2019,Rabi,Vikarabad,Kodangal,Sugarcane,0,
2018-2019,Rabi,Vikarabad,Doulatabad,Sugarcane,0,
2018-2019,Rabi,Vikarabad,Marpalle,Green chillies,18,14
2018-2019,Rabi,Vikarabad,Mominpet,Green chillies,3,1
2018-2019,Rabi,Vikarabad,Nawabpet,Green chillies,9,0
2018-2019,Rabi,Vikarabad,Vikarabad,Green chillies,4,1
