year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Mahabubnagar,Jadcherla,Bajra,0,0
2018-2019,Kharif,Mahabubnagar,Midjil,Bajra,0,0
2018-2019,Kharif,Mahabubnagar,Damargidda,Maize,0,0
2018-2019,Kharif,Mahabubnagar,Narayanpet,Maize,12,0
2018-2019,Kharif,Mahabubnagar,Utkoor,Maize,0,0
2018-2019,Kharif,Mahabubnagar,Maganoor,Maize,0,0
2018-2019,Kharif,Mahabubnagar,Krishna,Maize,0,0
2018-2019,Kharif,Mahabubnagar,Makthal,Maize,3,0
2018-2019,Kharif,Mahabubnagar,Narva,Maize,11,0
2018-2019,Kharif,Mahabubnagar,Chinna Chita Kunta,Maize,44,28
2018-2019,Kharif,Mahabubnagar,Marikal,Maize,2,16
2018-2019,Kharif,Mahabubnagar,Dhanwada,Maize,6,0
2018-2019,Kharif,Mahabubnagar,Koilkonda,Maize,97,100
2018-2019,Kharif,Mahabubnagar,Maddur,Maize,63,15
2018-2019,Kharif,Mahabubnagar,Kosgi,Maize,1116,1092
2018-2019,Kharif,Mahabubnagar,Gandeed,Maize,1519,1549
2018-2019,Kharif,Mahabubnagar,Hanwada,Maize,1440,1346
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (r),Maize,624,387
2018-2019,Kharif,Mahabubnagar,Devarkadra,Maize,74,24
2018-2019,Kharif,Mahabubnagar,Addakal,Maize,296,149
2018-2019,Kharif,Mahabubnagar,Moosapet,Maize,234,376
2018-2019,Kharif,Mahabubnagar,Bhoothpur,Maize,2045,1057
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (u),Maize,322,415
2018-2019,Kharif,Mahabubnagar,Nawabpet,Maize,10185,13020
2018-2019,Kharif,Mahabubnagar,Balanagar,Maize,6613,6250
2018-2019,Kharif,Mahabubnagar,Rajapur,Maize,5336,3699
2018-2019,Kharif,Mahabubnagar,Jadcherla,Maize,6519,3243
2018-2019,Kharif,Mahabubnagar,Midjil,Maize,3593,2688
2018-2019,Kharif,Mahabubnagar,Damargidda,Ragi,0,0
2018-2019,Kharif,Mahabubnagar,Narayanpet,Ragi,0,0
2018-2019,Kharif,Mahabubnagar,Utkoor,Ragi,0,0
2018-2019,Kharif,Mahabubnagar,Maganoor,Ragi,0,0
2018-2019,Kharif,Mahabubnagar,Krishna,Ragi,0,0
2018-2019,Kharif,Mahabubnagar,Makthal,Ragi,0,0
2018-2019,Kharif,Mahabubnagar,Narva,Ragi,0,0
2018-2019,Kharif,Mahabubnagar,Chinna Chita Kunta,Ragi,0,0
2018-2019,Kharif,Mahabubnagar,Marikal,Ragi,0,0
2018-2019,Kharif,Mahabubnagar,Dhanwada,Ragi,0,0
2018-2019,Kharif,Mahabubnagar,Koilkonda,Ragi,31,25
2018-2019,Kharif,Mahabubnagar,Maddur,Ragi,8,3
2018-2019,Kharif,Mahabubnagar,Kosgi,Ragi,47,3
2018-2019,Kharif,Mahabubnagar,Gandeed,Ragi,96,78
2018-2019,Kharif,Mahabubnagar,Hanwada,Ragi,201,360
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (r),Ragi,32,29
2018-2019,Kharif,Mahabubnagar,Devarkadra,Ragi,8,0
2018-2019,Kharif,Mahabubnagar,Addakal,Ragi,15,41
2018-2019,Kharif,Mahabubnagar,Moosapet,Ragi,16,9
2018-2019,Kharif,Mahabubnagar,Bhoothpur,Ragi,7,2
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (u),Ragi,5,7
2018-2019,Kharif,Mahabubnagar,Nawabpet,Ragi,82,15
2018-2019,Kharif,Mahabubnagar,Balanagar,Ragi,15,0
2018-2019,Kharif,Mahabubnagar,Rajapur,Ragi,2,6
2018-2019,Kharif,Mahabubnagar,Jadcherla,Ragi,24,0
2018-2019,Kharif,Mahabubnagar,Midjil,Ragi,0,0
2018-2019,Kharif,Mahabubnagar,Damargidda,Red Gram,7130,7767
2018-2019,Kharif,Mahabubnagar,Narayanpet,Red Gram,5887,5200
2018-2019,Kharif,Mahabubnagar,Utkoor,Red Gram,5718,3420
2018-2019,Kharif,Mahabubnagar,Maganoor,Red Gram,2532,1160
2018-2019,Kharif,Mahabubnagar,Krishna,Red Gram,2562,2501
2018-2019,Kharif,Mahabubnagar,Makthal,Red Gram,7194,7589
2018-2019,Kharif,Mahabubnagar,Narva,Red Gram,6732,8588
2018-2019,Kharif,Mahabubnagar,Chinna Chita Kunta,Red Gram,4194,4183
2018-2019,Kharif,Mahabubnagar,Marikal,Red Gram,1860,3727
2018-2019,Kharif,Mahabubnagar,Dhanwada,Red Gram,2714,3155
2018-2019,Kharif,Mahabubnagar,Koilkonda,Red Gram,1481,2557
2018-2019,Kharif,Mahabubnagar,Maddur,Red Gram,7324,8510
2018-2019,Kharif,Mahabubnagar,Kosgi,Red Gram,5662,6952
2018-2019,Kharif,Mahabubnagar,Gandeed,Red Gram,957,1496
2018-2019,Kharif,Mahabubnagar,Hanwada,Red Gram,682,1108
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (r),Red Gram,449,922
2018-2019,Kharif,Mahabubnagar,Devarkadra,Red Gram,1154,3097
2018-2019,Kharif,Mahabubnagar,Addakal,Red Gram,703,1421
2018-2019,Kharif,Mahabubnagar,Moosapet,Red Gram,240,665
2018-2019,Kharif,Mahabubnagar,Bhoothpur,Red Gram,322,163
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (u),Red Gram,113,250
2018-2019,Kharif,Mahabubnagar,Nawabpet,Red Gram,542,650
2018-2019,Kharif,Mahabubnagar,Balanagar,Red Gram,250,250
2018-2019,Kharif,Mahabubnagar,Rajapur,Red Gram,140,68
2018-2019,Kharif,Mahabubnagar,Jadcherla,Red Gram,376,185
2018-2019,Kharif,Mahabubnagar,Midjil,Red Gram,242,282
2018-2019,Kharif,Mahabubnagar,Damargidda,Green Gram,1804,2323
2018-2019,Kharif,Mahabubnagar,Narayanpet,Green Gram,967,740
2018-2019,Kharif,Mahabubnagar,Utkoor,Green Gram,248,6
2018-2019,Kharif,Mahabubnagar,Maganoor,Green Gram,232,24
2018-2019,Kharif,Mahabubnagar,Krishna,Green Gram,301,32
2018-2019,Kharif,Mahabubnagar,Makthal,Green Gram,437,221
2018-2019,Kharif,Mahabubnagar,Narva,Green Gram,8,2
2018-2019,Kharif,Mahabubnagar,Chinna Chita Kunta,Green Gram,4,4
2018-2019,Kharif,Mahabubnagar,Marikal,Green Gram,13,18
2018-2019,Kharif,Mahabubnagar,Dhanwada,Green Gram,17,6
2018-2019,Kharif,Mahabubnagar,Koilkonda,Green Gram,80,22
2018-2019,Kharif,Mahabubnagar,Maddur,Green Gram,543,237
2018-2019,Kharif,Mahabubnagar,Kosgi,Green Gram,434,255
2018-2019,Kharif,Mahabubnagar,Gandeed,Green Gram,21,12
2018-2019,Kharif,Mahabubnagar,Hanwada,Green Gram,7,9
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (r),Green Gram,8,5
2018-2019,Kharif,Mahabubnagar,Devarkadra,Green Gram,1,0
2018-2019,Kharif,Mahabubnagar,Addakal,Green Gram,0,0
2018-2019,Kharif,Mahabubnagar,Moosapet,Green Gram,0,1
2018-2019,Kharif,Mahabubnagar,Bhoothpur,Green Gram,2,0
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (u),Green Gram,3,2
2018-2019,Kharif,Mahabubnagar,Nawabpet,Green Gram,0,0
2018-2019,Kharif,Mahabubnagar,Balanagar,Green Gram,0,0
2018-2019,Kharif,Mahabubnagar,Rajapur,Green Gram,0,18
2018-2019,Kharif,Mahabubnagar,Jadcherla,Green Gram,0,0
2018-2019,Kharif,Mahabubnagar,Midjil,Green Gram,0,0
2018-2019,Kharif,Mahabubnagar,Damargidda,Black Gram,355,270
2018-2019,Kharif,Mahabubnagar,Narayanpet,Black Gram,19,35
2018-2019,Kharif,Mahabubnagar,Utkoor,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Maganoor,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Krishna,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Makthal,Black Gram,6,0
2018-2019,Kharif,Mahabubnagar,Narva,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Chinna Chita Kunta,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Marikal,Black Gram,40,25
2018-2019,Kharif,Mahabubnagar,Dhanwada,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Koilkonda,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Maddur,Black Gram,3,0
2018-2019,Kharif,Mahabubnagar,Kosgi,Black Gram,19,16
2018-2019,Kharif,Mahabubnagar,Gandeed,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Hanwada,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (r),Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Devarkadra,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Addakal,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Moosapet,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Bhoothpur,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (u),Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Nawabpet,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Balanagar,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Rajapur,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Jadcherla,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Midjil,Black Gram,0,0
2018-2019,Kharif,Mahabubnagar,Damargidda,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Narayanpet,Horse Gram,30,67
2018-2019,Kharif,Mahabubnagar,Utkoor,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Maganoor,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Krishna,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Makthal,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Narva,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Chinna Chita Kunta,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Marikal,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Dhanwada,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Koilkonda,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Maddur,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Kosgi,Horse Gram,11,0
2018-2019,Kharif,Mahabubnagar,Gandeed,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Hanwada,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (r),Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Devarkadra,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Addakal,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Moosapet,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Bhoothpur,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (u),Horse Gram,2,0
2018-2019,Kharif,Mahabubnagar,Nawabpet,Horse Gram,3,0
2018-2019,Kharif,Mahabubnagar,Balanagar,Horse Gram,25,0
2018-2019,Kharif,Mahabubnagar,Rajapur,Horse Gram,4,0
2018-2019,Kharif,Mahabubnagar,Jadcherla,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Midjil,Horse Gram,0,0
2018-2019,Kharif,Mahabubnagar,Damargidda,Cotton,951,516
2018-2019,Kharif,Mahabubnagar,Narayanpet,Cotton,1989,5208
2018-2019,Kharif,Mahabubnagar,Utkoor,Cotton,7778,11222
2018-2019,Kharif,Mahabubnagar,Maganoor,Cotton,2871,3112
2018-2019,Kharif,Mahabubnagar,Krishna,Cotton,3842,5622
2018-2019,Kharif,Mahabubnagar,Makthal,Cotton,2471,5731
2018-2019,Kharif,Mahabubnagar,Narva,Cotton,1335,1671
2018-2019,Kharif,Mahabubnagar,Chinna Chita Kunta,Cotton,2159,4274
2018-2019,Kharif,Mahabubnagar,Marikal,Cotton,1863,3970
2018-2019,Kharif,Mahabubnagar,Dhanwada,Cotton,1396,2674
2018-2019,Kharif,Mahabubnagar,Koilkonda,Cotton,120,40
2018-2019,Kharif,Mahabubnagar,Maddur,Cotton,349,1140
2018-2019,Kharif,Mahabubnagar,Kosgi,Cotton,400,626
2018-2019,Kharif,Mahabubnagar,Gandeed,Cotton,71,92
2018-2019,Kharif,Mahabubnagar,Hanwada,Cotton,193,155
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (r),Cotton,322,482
2018-2019,Kharif,Mahabubnagar,Devarkadra,Cotton,2730,2862
2018-2019,Kharif,Mahabubnagar,Addakal,Cotton,710,813
2018-2019,Kharif,Mahabubnagar,Moosapet,Cotton,334,342
2018-2019,Kharif,Mahabubnagar,Bhoothpur,Cotton,3234,2581
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (u),Cotton,42,50
2018-2019,Kharif,Mahabubnagar,Nawabpet,Cotton,1050,1125
2018-2019,Kharif,Mahabubnagar,Balanagar,Cotton,2546,3700
2018-2019,Kharif,Mahabubnagar,Rajapur,Cotton,1426,3016
2018-2019,Kharif,Mahabubnagar,Jadcherla,Cotton,7261,9254
2018-2019,Kharif,Mahabubnagar,Midjil,Cotton,6541,7419
2018-2019,Kharif,Mahabubnagar,Damargidda,Groundnut,69,242
2018-2019,Kharif,Mahabubnagar,Narayanpet,Groundnut,44,0
2018-2019,Kharif,Mahabubnagar,Utkoor,Groundnut,0,0
2018-2019,Kharif,Mahabubnagar,Maganoor,Groundnut,64,0
2018-2019,Kharif,Mahabubnagar,Krishna,Groundnut,98,5
2018-2019,Kharif,Mahabubnagar,Makthal,Groundnut,83,19
2018-2019,Kharif,Mahabubnagar,Narva,Groundnut,0,0
2018-2019,Kharif,Mahabubnagar,Chinna Chita Kunta,Groundnut,0,0
2018-2019,Kharif,Mahabubnagar,Marikal,Groundnut,4,14
2018-2019,Kharif,Mahabubnagar,Dhanwada,Groundnut,0,0
2018-2019,Kharif,Mahabubnagar,Koilkonda,Groundnut,9,0
2018-2019,Kharif,Mahabubnagar,Maddur,Groundnut,22,0
2018-2019,Kharif,Mahabubnagar,Kosgi,Groundnut,51,0
