year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Rabi,Yadadri Bhuvanagiri,Addagudur,Sesamum,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,M.turkapally,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Rajapet,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Alair,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Motakondur,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Yadagirigutta,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bhongir,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bommalaramaram,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bibinagar,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Pochampally,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Choutuppal,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Narayanpur,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Ramannapet,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Valigonda,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Athmakur,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Mothkur,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Addagudur,Safflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,M.turkapally,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Rajapet,Sunflower,13,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Alair,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Motakondur,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Yadagirigutta,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bhongir,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bommalaramaram,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bibinagar,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Pochampally,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Choutuppal,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Narayanpur,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Ramannapet,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Valigonda,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Athmakur,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Mothkur,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Addagudur,Sunflower,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,M.turkapally,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Rajapet,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Alair,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Motakondur,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Yadagirigutta,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bhongir,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bommalaramaram,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bibinagar,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Pochampally,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Choutuppal,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Narayanpur,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Ramannapet,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Valigonda,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Athmakur,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Mothkur,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Addagudur,Other oil seeds,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,M.turkapally,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Rajapet,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Alair,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Motakondur,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Yadagirigutta,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bhongir,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bommalaramaram,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bibinagar,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Pochampally,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Choutuppal,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Narayanpur,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Ramannapet,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Valigonda,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Athmakur,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Mothkur,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Addagudur,Tobacco,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,M.turkapally,Other non-food crops,86,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Rajapet,Other non-food crops,38,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Alair,Other non-food crops,15,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Motakondur,Other non-food crops,131,260
2018-2019,Rabi,Yadadri Bhuvanagiri,Yadagirigutta,Other non-food crops,124,10
2018-2019,Rabi,Yadadri Bhuvanagiri,Bhongir,Other non-food crops,65,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bommalaramaram,Other non-food crops,12,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Bibinagar,Other non-food crops,241,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Pochampally,Other non-food crops,21,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Choutuppal,Other non-food crops,3,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Narayanpur,Other non-food crops,31,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Ramannapet,Other non-food crops,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Valigonda,Other non-food crops,9,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Athmakur,Other non-food crops,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Mothkur,Other non-food crops,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,Addagudur,Other non-food crops,0,0
2018-2019,Rabi,Yadadri Bhuvanagiri,M.turkapally,Total,1433,332
2018-2019,Rabi,Yadadri Bhuvanagiri,Rajapet,Total,1273,472
2018-2019,Rabi,Yadadri Bhuvanagiri,Alair,Total,1758,488.6
2018-2019,Rabi,Yadadri Bhuvanagiri,Motakondur,Total,1526,998
2018-2019,Rabi,Yadadri Bhuvanagiri,Yadagirigutta,Total,1106,262
2018-2019,Rabi,Yadadri Bhuvanagiri,Bhongir,Total,2867,404
2018-2019,Rabi,Yadadri Bhuvanagiri,Bommalaramaram,Total,1232,156
2018-2019,Rabi,Yadadri Bhuvanagiri,Bibinagar,Total,7172,780
2018-2019,Rabi,Yadadri Bhuvanagiri,Pochampally,Total,6519,5162
2018-2019,Rabi,Yadadri Bhuvanagiri,Choutuppal,Total,3023,1350
2018-2019,Rabi,Yadadri Bhuvanagiri,Narayanpur,Total,1526,130
2018-2019,Rabi,Yadadri Bhuvanagiri,Ramannapet,Total,7241,3500
2018-2019,Rabi,Yadadri Bhuvanagiri,Valigonda,Total,5321,3453
2018-2019,Rabi,Yadadri Bhuvanagiri,Athmakur,Total,1964,200
2018-2019,Rabi,Yadadri Bhuvanagiri,Mothkur,Total,1645,1465
2018-2019,Rabi,Yadadri Bhuvanagiri,Addagudur,Total,895,815
