year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Rabi,Kamareddy,Bibipet,Green Gram,0,3
2018-2019,Rabi,Kamareddy,Madnur,Black Gram,49,0
2018-2019,Rabi,Kamareddy,Jukkal,Black Gram,0,0
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Black Gram,0,0
2018-2019,Rabi,Kamareddy,Bichkunda,Black Gram,2,0
2018-2019,Rabi,Kamareddy,Birkoor,Black Gram,14,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Black Gram,0,0
2018-2019,Rabi,Kamareddy,Banswada,Black Gram,11,0
2018-2019,Rabi,Kamareddy,Pitlam,Black Gram,0,0
2018-2019,Rabi,Kamareddy,Nizamsagar,Black Gram,6,0
2018-2019,Rabi,Kamareddy,Naga_reddipet,Black Gram,5,0
2018-2019,Rabi,Kamareddy,Yellareddy,Black Gram,4,11
2018-2019,Rabi,Kamareddy,Lingampet,Black Gram,6,7
2018-2019,Rabi,Kamareddy,Gandhari,Black Gram,8,0
2018-2019,Rabi,Kamareddy,Sadasivanagar,Black Gram,2,4
2018-2019,Rabi,Kamareddy,Tadwai,Black Gram,0,0
2018-2019,Rabi,Kamareddy,Rajampet,Black Gram,0,
2018-2019,Rabi,Kamareddy,Bhiknur,Black Gram,0,
2018-2019,Rabi,Kamareddy,Kamareddy,Black Gram,3,
2018-2019,Rabi,Kamareddy,Ramareddy,Black Gram,3,
2018-2019,Rabi,Kamareddy,Machareddy,Black Gram,1,
2018-2019,Rabi,Kamareddy,Domakonda,Black Gram,0,
2018-2019,Rabi,Kamareddy,Bibipet,Black Gram,0,0
2018-2019,Rabi,Kamareddy,Madnur,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Jukkal,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Bichkunda,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Birkoor,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Banswada,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Pitlam,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Nizamsagar,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Naga_reddipet,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Yellareddy,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Lingampet,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Gandhari,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Sadasivanagar,Cow Gram,0,
2018-2019,Rabi,Kamareddy,Tadwai,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Rajampet,Cow Gram,0,
2018-2019,Rabi,Kamareddy,Bhiknur,Cow Gram,0,
2018-2019,Rabi,Kamareddy,Kamareddy,Cow Gram,0,
2018-2019,Rabi,Kamareddy,Ramareddy,Cow Gram,0,
