year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Siddipet,Chinnakodur,Soyabean,4,0
2018-2019,Kharif,Siddipet,Bejjanki,Soyabean,0,0
2018-2019,Kharif,Siddipet,Koheda,Soyabean,10,0
2018-2019,Kharif,Siddipet,Husnabad,Soyabean,0,0
2018-2019,Kharif,Siddipet,Akkannapet,Soyabean,2,0
2018-2019,Kharif,Siddipet,Nanganoor,Soyabean,0,0
2018-2019,Kharif,Siddipet,Siddipet Urban,Soyabean,0,0
2018-2019,Kharif,Siddipet,Thoguta,Soyabean,0,0
2018-2019,Kharif,Siddipet,Mirdoddi,Soyabean,0,0
2018-2019,Kharif,Siddipet,Doulthabad,Soyabean,2,0
2018-2019,Kharif,Siddipet,Raypole,Soyabean,3,0
2018-2019,Kharif,Siddipet,Wargal,Soyabean,0,18.8
2018-2019,Kharif,Siddipet,Mulugu,Soyabean,3,1.2
2018-2019,Kharif,Siddipet,Markook,Soyabean,98,23.2
2018-2019,Kharif,Siddipet,Jagdevpur,Soyabean,0,0
2018-2019,Kharif,Siddipet,Gajwel,Soyabean,28,1.6
2018-2019,Kharif,Siddipet,Kondapak,Soyabean,0,0
2018-2019,Kharif,Siddipet,Komuravelly,Soyabean,0,0
2018-2019,Kharif,Siddipet,Cherial,Soyabean,0,0
2018-2019,Kharif,Siddipet,Maddur,Soyabean,0,0
2018-2019,Kharif,Siddipet,Dubbak,Jowar,0,0
2018-2019,Kharif,Siddipet,Siddipet Rural,Jowar,0,0
2018-2019,Kharif,Siddipet,Chinnakodur,Jowar,0,0
2018-2019,Kharif,Siddipet,Bejjanki,Jowar,0,0
2018-2019,Kharif,Siddipet,Koheda,Jowar,0,0
2018-2019,Kharif,Siddipet,Husnabad,Jowar,1.984,0
2018-2019,Kharif,Siddipet,Akkannapet,Jowar,2.976,8
2018-2019,Kharif,Siddipet,Nanganoor,Jowar,0,0
2018-2019,Kharif,Siddipet,Siddipet Urban,Jowar,0,0
2018-2019,Kharif,Siddipet,Thoguta,Jowar,0,0
2018-2019,Kharif,Siddipet,Mirdoddi,Jowar,0,0
2018-2019,Kharif,Siddipet,Doulthabad,Jowar,0,0
2018-2019,Kharif,Siddipet,Raypole,Jowar,0,0
2018-2019,Kharif,Siddipet,Wargal,Jowar,0,0
2018-2019,Kharif,Siddipet,Mulugu,Jowar,0,0
2018-2019,Kharif,Siddipet,Markook,Jowar,2.976,3.2
2018-2019,Kharif,Siddipet,Jagdevpur,Jowar,2.976,8
2018-2019,Kharif,Siddipet,Gajwel,Jowar,0,0
