year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Nizamabad,Kotagiri,Maize,23.6,10.4
2018-2019,Kharif,Nizamabad,Rudrur,Maize,17,4
2018-2019,Kharif,Nizamabad,Varni,Maize,323,817.6
2018-2019,Kharif,Nizamabad,Nizamabad North,Red Gram,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Red Gram,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Red Gram,0,0
2018-2019,Kharif,Nizamabad,Mugpal,Red Gram,1,0
2018-2019,Kharif,Nizamabad,Dichpally,Red Gram,47.6,4.4
2018-2019,Kharif,Nizamabad,Indalwai,Red Gram,14,9.2
2018-2019,Kharif,Nizamabad,Jakranpally,Red Gram,44,29.2
2018-2019,Kharif,Nizamabad,Dharpally,Red Gram,17,14.8
2018-2019,Kharif,Nizamabad,Sirikonda,Red Gram,14,15.2
2018-2019,Kharif,Nizamabad,Armoor,Red Gram,42.8,48.8
2018-2019,Kharif,Nizamabad,Makloor,Red Gram,8.2,0
2018-2019,Kharif,Nizamabad,Nandipet,Red Gram,3.8,47.6
2018-2019,Kharif,Nizamabad,Bheemgal,Red Gram,30.8,8
2018-2019,Kharif,Nizamabad,Morthad,Red Gram,45,19.2
2018-2019,Kharif,Nizamabad,Yergatla,Red Gram,20,16.4
2018-2019,Kharif,Nizamabad,Kammarpally,Red Gram,27.8,49.6
2018-2019,Kharif,Nizamabad,Balkonda,Red Gram,12,14.8
2018-2019,Kharif,Nizamabad,Mupkal,Red Gram,5,7.2
2018-2019,Kharif,Nizamabad,Mendora,Red Gram,5,5.2
2018-2019,Kharif,Nizamabad,Vailpoor,Red Gram,59.8,44.4
2018-2019,Kharif,Nizamabad,Bodhan,Red Gram,385,1015.6
2018-2019,Kharif,Nizamabad,Yedapally,Red Gram,0,0
2018-2019,Kharif,Nizamabad,Renjal,Red Gram,30,50.8
2018-2019,Kharif,Nizamabad,Navipet,Red Gram,10.6,0
2018-2019,Kharif,Nizamabad,Kotagiri,Red Gram,145.8,226
2018-2019,Kharif,Nizamabad,Rudrur,Red Gram,3.2,0
2018-2019,Kharif,Nizamabad,Varni,Red Gram,22.6,43.2
2018-2019,Kharif,Nizamabad,Nizamabad North,Green Gram,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Green Gram,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Green Gram,0,0
2018-2019,Kharif,Nizamabad,Mugpal,Green Gram,2,0
2018-2019,Kharif,Nizamabad,Dichpally,Green Gram,21.2,0
2018-2019,Kharif,Nizamabad,Indalwai,Green Gram,7,0
2018-2019,Kharif,Nizamabad,Jakranpally,Green Gram,16.8,20
2018-2019,Kharif,Nizamabad,Dharpally,Green Gram,36,12
2018-2019,Kharif,Nizamabad,Sirikonda,Green Gram,2.4,0
2018-2019,Kharif,Nizamabad,Armoor,Green Gram,7.6,8.4
2018-2019,Kharif,Nizamabad,Makloor,Green Gram,8.4,0
2018-2019,Kharif,Nizamabad,Nandipet,Green Gram,9.2,0
2018-2019,Kharif,Nizamabad,Bheemgal,Green Gram,19.2,0
2018-2019,Kharif,Nizamabad,Morthad,Green Gram,3,0.8
2018-2019,Kharif,Nizamabad,Yergatla,Green Gram,0,0
2018-2019,Kharif,Nizamabad,Kammarpally,Green Gram,15.4,13.6
2018-2019,Kharif,Nizamabad,Balkonda,Green Gram,2.2,3.6
2018-2019,Kharif,Nizamabad,Mupkal,Green Gram,0.8,0.8
2018-2019,Kharif,Nizamabad,Mendora,Green Gram,1,3.6
2018-2019,Kharif,Nizamabad,Vailpoor,Green Gram,14.8,18.8
2018-2019,Kharif,Nizamabad,Bodhan,Green Gram,173.8,126
