year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Nalgonda,Devarakonda,Bajra,19,0
2018-2019,Kharif,Nalgonda,Gundlapally,Bajra,125,2
2018-2019,Kharif,Nalgonda,Chandampet,Bajra,26,0
2018-2019,Kharif,Nalgonda,Anumula,Bajra,109,0
2018-2019,Kharif,Nalgonda,Nidmanoor,Bajra,0,0
2018-2019,Kharif,Nalgonda,Tripuraram,Bajra,0,0
2018-2019,Kharif,Nalgonda,Madugulapaly,Bajra,0,0
2018-2019,Kharif,Nalgonda,Vemulapally,Bajra,0,0
2018-2019,Kharif,Nalgonda,Miryalaguda,Bajra,0,0
2018-2019,Kharif,Nalgonda,Damaracharala,Bajra,0,0
2018-2019,Kharif,Nalgonda,Advidevulapally,Bajra,0,0
2018-2019,Kharif,Nalgonda,Thirmalgirisager,Bajra,23,0
2018-2019,Kharif,Nalgonda,Peddavooora,Bajra,0,0
2018-2019,Kharif,Nalgonda,Chityala,Maize,31,0
2018-2019,Kharif,Nalgonda,Narketpalle,Maize,0,0
2018-2019,Kharif,Nalgonda,Kattangur,Maize,0,0
2018-2019,Kharif,Nalgonda,Shaligowraram,Maize,0,0
2018-2019,Kharif,Nalgonda,Nakrekal,Maize,0,0
2018-2019,Kharif,Nalgonda,Kethepalli,Maize,1,0
2018-2019,Kharif,Nalgonda,Thipparthy,Maize,1,0
2018-2019,Kharif,Nalgonda,Nalgonda,Maize,0,0
2018-2019,Kharif,Nalgonda,Kangal,Maize,4,0
2018-2019,Kharif,Nalgonda,Munugode,Maize,0,0
2018-2019,Kharif,Nalgonda,Chandur,Maize,2,0
2018-2019,Kharif,Nalgonda,Marriguda,Maize,38,0
2018-2019,Kharif,Nalgonda,Chinthapally,Maize,16,12
2018-2019,Kharif,Nalgonda,Nampally,Maize,0,0
2018-2019,Kharif,Nalgonda,Gurrampode,Maize,0,0
2018-2019,Kharif,Nalgonda,P a pally,Maize,5,2
2018-2019,Kharif,Nalgonda,Neredugommu,Maize,1,0
2018-2019,Kharif,Nalgonda,Kondamallepally,Maize,2,0
2018-2019,Kharif,Nalgonda,Devarakonda,Maize,4,0
2018-2019,Kharif,Nalgonda,Gundlapally,Maize,42,0
2018-2019,Kharif,Nalgonda,Chandampet,Maize,0,0
2018-2019,Kharif,Nalgonda,Anumula,Maize,24,0
2018-2019,Kharif,Nalgonda,Nidmanoor,Maize,0,0
2018-2019,Kharif,Nalgonda,Tripuraram,Maize,0,0
2018-2019,Kharif,Nalgonda,Madugulapaly,Maize,0,0
2018-2019,Kharif,Nalgonda,Vemulapally,Maize,0,0
2018-2019,Kharif,Nalgonda,Miryalaguda,Maize,1,0
2018-2019,Kharif,Nalgonda,Damaracharala,Maize,0,0
2018-2019,Kharif,Nalgonda,Advidevulapally,Maize,0,0
2018-2019,Kharif,Nalgonda,Thirmalgirisager,Maize,4,0
2018-2019,Kharif,Nalgonda,Peddavooora,Maize,1,0
2018-2019,Kharif,Nalgonda,Chityala,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Narketpalle,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Kattangur,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Shaligowraram,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Nakrekal,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Kethepalli,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Thipparthy,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Nalgonda,Horse Gram,1,0
2018-2019,Kharif,Nalgonda,Kangal,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Munugode,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Chandur,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Marriguda,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Chinthapally,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Nampally,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Gurrampode,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,P a pally,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Neredugommu,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Kondamallepally,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Devarakonda,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Gundlapally,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Chandampet,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Anumula,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Nidmanoor,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Tripuraram,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Madugulapaly,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Vemulapally,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Miryalaguda,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Damaracharala,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Advidevulapally,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Thirmalgirisager,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Peddavooora,Horse Gram,0,0
2018-2019,Kharif,Nalgonda,Chityala,Red Gram,628,467
2018-2019,Kharif,Nalgonda,Narketpalle,Red Gram,400,466
2018-2019,Kharif,Nalgonda,Kattangur,Red Gram,612,406
2018-2019,Kharif,Nalgonda,Shaligowraram,Red Gram,75,136
2018-2019,Kharif,Nalgonda,Nakrekal,Red Gram,242,225
2018-2019,Kharif,Nalgonda,Kethepalli,Red Gram,118,40
2018-2019,Kharif,Nalgonda,Thipparthy,Red Gram,245,295
2018-2019,Kharif,Nalgonda,Nalgonda,Red Gram,633,176
2018-2019,Kharif,Nalgonda,Kangal,Red Gram,352,72
2018-2019,Kharif,Nalgonda,Munugode,Red Gram,110,242
2018-2019,Kharif,Nalgonda,Chandur,Red Gram,122,230
2018-2019,Kharif,Nalgonda,Marriguda,Red Gram,197,149
2018-2019,Kharif,Nalgonda,Chinthapally,Red Gram,558,635
2018-2019,Kharif,Nalgonda,Nampally,Red Gram,437,426
2018-2019,Kharif,Nalgonda,Gurrampode,Red Gram,541,262
2018-2019,Kharif,Nalgonda,P a pally,Red Gram,608,622
2018-2019,Kharif,Nalgonda,Neredugommu,Red Gram,983,57
2018-2019,Kharif,Nalgonda,Kondamallepally,Red Gram,141,58
2018-2019,Kharif,Nalgonda,Devarakonda,Red Gram,217,105
2018-2019,Kharif,Nalgonda,Gundlapally,Red Gram,287,75
2018-2019,Kharif,Nalgonda,Chandampet,Red Gram,149,62
2018-2019,Kharif,Nalgonda,Anumula,Red Gram,451,91
2018-2019,Kharif,Nalgonda,Nidmanoor,Red Gram,137,79
2018-2019,Kharif,Nalgonda,Tripuraram,Red Gram,122,40
2018-2019,Kharif,Nalgonda,Madugulapaly,Red Gram,495,125
2018-2019,Kharif,Nalgonda,Vemulapally,Red Gram,276,160
2018-2019,Kharif,Nalgonda,Miryalaguda,Red Gram,110,8
2018-2019,Kharif,Nalgonda,Damaracharala,Red Gram,183,118
2018-2019,Kharif,Nalgonda,Advidevulapally,Red Gram,125,72
2018-2019,Kharif,Nalgonda,Thirmalgirisager,Red Gram,553,290
2018-2019,Kharif,Nalgonda,Peddavooora,Red Gram,2056,207
2018-2019,Kharif,Nalgonda,Chityala,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Narketpalle,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Kattangur,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Shaligowraram,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Nakrekal,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Kethepalli,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Thipparthy,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Nalgonda,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Kangal,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Munugode,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Chandur,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Marriguda,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Chinthapally,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Nampally,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Gurrampode,Black Gram,0,0
2018-2019,Kharif,Nalgonda,P a pally,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Neredugommu,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Kondamallepally,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Devarakonda,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Gundlapally,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Chandampet,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Anumula,Black Gram,128,0
2018-2019,Kharif,Nalgonda,Nidmanoor,Black Gram,5,0
2018-2019,Kharif,Nalgonda,Tripuraram,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Madugulapaly,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Vemulapally,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Miryalaguda,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Damaracharala,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Advidevulapally,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Thirmalgirisager,Black Gram,20,0
2018-2019,Kharif,Nalgonda,Peddavooora,Black Gram,0,0
2018-2019,Kharif,Nalgonda,Chityala,Green Gram,29,8
2018-2019,Kharif,Nalgonda,Narketpalle,Green Gram,38,0
2018-2019,Kharif,Nalgonda,Kattangur,Green Gram,465,38
2018-2019,Kharif,Nalgonda,Shaligowraram,Green Gram,33,20
2018-2019,Kharif,Nalgonda,Nakrekal,Green Gram,269,129
2018-2019,Kharif,Nalgonda,Kethepalli,Green Gram,153,0
2018-2019,Kharif,Nalgonda,Thipparthy,Green Gram,91,50
2018-2019,Kharif,Nalgonda,Nalgonda,Green Gram,55,19
2018-2019,Kharif,Nalgonda,Kangal,Green Gram,25,0
2018-2019,Kharif,Nalgonda,Munugode,Green Gram,2,0
2018-2019,Kharif,Nalgonda,Chandur,Green Gram,0,0
2018-2019,Kharif,Nalgonda,Marriguda,Green Gram,19,11
2018-2019,Kharif,Nalgonda,Chinthapally,Green Gram,46,34
2018-2019,Kharif,Nalgonda,Nampally,Green Gram,8,0
2018-2019,Kharif,Nalgonda,Gurrampode,Green Gram,20,0
2018-2019,Kharif,Nalgonda,P a pally,Green Gram,5,0
2018-2019,Kharif,Nalgonda,Neredugommu,Green Gram,0,0
2018-2019,Kharif,Nalgonda,Kondamallepally,Green Gram,0,0
2018-2019,Kharif,Nalgonda,Devarakonda,Green Gram,4,0
2018-2019,Kharif,Nalgonda,Gundlapally,Green Gram,2,0
2018-2019,Kharif,Nalgonda,Chandampet,Green Gram,0,0
2018-2019,Kharif,Nalgonda,Anumula,Green Gram,0,0
2018-2019,Kharif,Nalgonda,Nidmanoor,Green Gram,20,0
2018-2019,Kharif,Nalgonda,Tripuraram,Green Gram,73,0
2018-2019,Kharif,Nalgonda,Madugulapaly,Green Gram,179,15
2018-2019,Kharif,Nalgonda,Vemulapally,Green Gram,233,140
2018-2019,Kharif,Nalgonda,Miryalaguda,Green Gram,17,0
2018-2019,Kharif,Nalgonda,Damaracharala,Green Gram,113,0
2018-2019,Kharif,Nalgonda,Advidevulapally,Green Gram,46,0
2018-2019,Kharif,Nalgonda,Thirmalgirisager,Green Gram,1,0
2018-2019,Kharif,Nalgonda,Peddavooora,Green Gram,0,0
2018-2019,Kharif,Nalgonda,Chityala,Chillies,0,0
2018-2019,Kharif,Nalgonda,Narketpalle,Chillies,0,0
2018-2019,Kharif,Nalgonda,Kattangur,Chillies,0,0
2018-2019,Kharif,Nalgonda,Shaligowraram,Chillies,63,16
2018-2019,Kharif,Nalgonda,Nakrekal,Chillies,0,0
2018-2019,Kharif,Nalgonda,Kethepalli,Chillies,1,0
2018-2019,Kharif,Nalgonda,Thipparthy,Chillies,0,0
2018-2019,Kharif,Nalgonda,Nalgonda,Chillies,0,0
2018-2019,Kharif,Nalgonda,Kangal,Chillies,0,0
2018-2019,Kharif,Nalgonda,Munugode,Chillies,20,27
2018-2019,Kharif,Nalgonda,Chandur,Chillies,0,0
2018-2019,Kharif,Nalgonda,Marriguda,Chillies,6,6
2018-2019,Kharif,Nalgonda,Chinthapally,Chillies,66,59
2018-2019,Kharif,Nalgonda,Nampally,Chillies,1,21
2018-2019,Kharif,Nalgonda,Gurrampode,Chillies,70,54
2018-2019,Kharif,Nalgonda,P a pally,Chillies,73,86
2018-2019,Kharif,Nalgonda,Neredugommu,Chillies,2,0
2018-2019,Kharif,Nalgonda,Kondamallepally,Chillies,10,0
2018-2019,Kharif,Nalgonda,Devarakonda,Chillies,12,0
2018-2019,Kharif,Nalgonda,Gundlapally,Chillies,55,24
2018-2019,Kharif,Nalgonda,Chandampet,Chillies,31,24
2018-2019,Kharif,Nalgonda,Anumula,Chillies,98,11
2018-2019,Kharif,Nalgonda,Nidmanoor,Chillies,0,10
2018-2019,Kharif,Nalgonda,Tripuraram,Chillies,0,0
2018-2019,Kharif,Nalgonda,Madugulapaly,Chillies,2,0
2018-2019,Kharif,Nalgonda,Vemulapally,Chillies,0,0
2018-2019,Kharif,Nalgonda,Miryalaguda,Chillies,7,0
2018-2019,Kharif,Nalgonda,Damaracharala,Chillies,324,418
2018-2019,Kharif,Nalgonda,Advidevulapally,Chillies,531,430
2018-2019,Kharif,Nalgonda,Thirmalgirisager,Chillies,344,234
2018-2019,Kharif,Nalgonda,Peddavooora,Chillies,113,86
2018-2019,Kharif,Nalgonda,Chityala,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Narketpalle,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Kattangur,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Shaligowraram,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Nakrekal,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Kethepalli,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Thipparthy,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Nalgonda,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Kangal,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Munugode,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Chandur,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Marriguda,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Chinthapally,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Nampally,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Gurrampode,Turmeric,0,0
2018-2019,Kharif,Nalgonda,P a pally,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Neredugommu,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Kondamallepally,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Devarakonda,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Gundlapally,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Chandampet,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Anumula,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Nidmanoor,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Tripuraram,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Madugulapaly,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Vemulapally,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Miryalaguda,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Damaracharala,Turmeric,0,0
